,U1-mut1-100-CHX_vs_DMSO,U1-mut1-100-CHX_vs_DMSO-CHX,U1-mut1-100-CHX_vs_mut1-100,U1-mut1-100-EtOH_vs_DMSO,U1-mut1-100-CHX_vs_WT_EtOH,U1-mut1-100-CHX_vs_WT_CHX,U1-mut1-100-EtOH_vs_WT_EtOH,U1-mut1-500-CHX_vs_DMSO,U1-mut1-500-CHX_vs_DMSO-CHX,U1-mut1-500-CHX_vs_mut1-500,U1-mut1-500-EtOH_vs_DMSO,U1-mut1-500-CHX_vs_WT_EtOH,U1-mut1-500-CHX_vs_WT_CHX,U1-mut1-500-EtOH_vs_WT_EtOH
DAPK3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EEF2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SIRT6,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CHAF1A,1,0,1,0,1,0,0,1,0,0,0,1,0,0
PLIN5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SEMA6B,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TNFAIP8L1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KDM4B,1,0,1,0,1,0,0,1,0,1,0,1,0,0
PTPRS,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TINCR,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SNRPEP4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
RPL36,0,0,1,0,1,0,0,0,0,0,0,0,0,0
MICOS13,0,0,1,0,1,0,0,0,0,0,0,1,0,0
PRR22,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC011499.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DUS3L,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NRTN,1,0,1,0,1,0,0,1,0,1,0,0,0,0
FUT3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC024592.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALKBH7,1,0,1,0,1,0,0,0,0,1,0,1,0,0
PSPN,0,0,0,0,0,0,0,0,1,1,1,0,0,0
SLC25A23,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TUBB4A,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF557,1,0,1,0,1,0,0,1,0,1,0,1,0,0
INSR,1,0,1,0,1,0,0,1,0,1,0,1,0,0
PNPLA6,1,0,1,0,1,0,0,1,0,1,0,0,0,0
PCP2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
AC008763.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TRAPPC5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LRRC8E,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CTXN1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
RPS28,0,0,1,0,1,0,0,0,0,0,0,0,0,0
KANK3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANGPTL4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MYO1F,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ADAMTS10,1,0,1,0,1,0,0,0,0,1,0,1,0,0
ZNF317,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF699,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF559,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF177,1,0,1,0,1,0,0,0,0,1,0,0,0,0
ZNF266,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC008567.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZNF426,0,0,1,0,1,0,0,0,0,0,0,1,0,0
ZNF121,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF561,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF562,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF846,1,0,1,0,1,0,0,0,0,1,0,0,0,0
AC008752.4,0,0,1,0,1,0,0,0,0,1,0,1,0,0
FBXL12,1,0,1,0,1,0,0,1,0,1,0,1,0,0
PPAN,1,0,1,0,1,0,0,1,0,0,0,1,0,0
P2RY11,1,0,1,0,1,0,0,1,0,0,0,1,0,0
S1PR2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ICAM4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ZGLP1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
AC011511.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ICAM3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S1PR5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KRI1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
CDKN2D,1,0,1,0,0,0,0,1,0,0,0,0,0,0
AP1M2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TIMM29,1,0,0,0,0,0,0,1,0,0,0,1,0,0
LDLR,1,0,1,0,1,0,0,1,0,1,0,1,0,0
RAB3D,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TMEM205,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PLPPR2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
AC024575.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0
CCDC151,1,0,0,0,1,0,0,0,0,0,0,1,0,0
ZNF653,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF627,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC008543.1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF887P,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF833P,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF823,1,0,1,0,1,0,0,1,0,0,0,0,0,0
ZNF441,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF440,1,0,0,0,1,0,0,1,0,0,0,1,0,0
ZNF700,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF763,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZNF433,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF20,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF136,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC012618.3,0,0,1,0,0,0,0,1,0,0,0,1,0,1
ZNF44,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF563,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF442,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF799,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF443,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF709,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF564,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF791,1,0,1,0,1,0,0,1,0,1,0,1,0,0
WDR83,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AC010422.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FBXW9,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TNPO2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
BEST2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HOOK2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
JUNB,1,0,1,0,1,0,0,1,1,1,0,1,1,0
PRDX2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AC018761.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CALR,1,0,1,0,1,0,0,0,0,0,0,1,0,0
NFIX,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NACC1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
IER2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC011446.2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
CCDC130,1,0,1,0,1,0,0,1,0,1,0,1,0,0
C19orf57,0,0,0,0,0,0,0,1,1,0,1,1,1,1
CC2D1A,1,0,1,0,1,0,0,1,0,1,0,1,0,0
RFX1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC022098.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DDX39A,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DNAJB1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TECR,1,0,1,0,1,0,0,0,0,0,0,0,0,0
NDUFB7,1,0,1,0,1,0,0,0,0,1,0,0,0,0
ZNF333,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ADGRE2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NOTCH3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AKAP8,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AKAP8L,1,0,1,0,1,0,0,1,0,0,0,0,0,0
AD000091.1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
CYP4F3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
CYP4F2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KLF2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C19orf44,1,0,1,0,1,0,0,1,0,1,0,1,0,0
MED26,1,0,1,0,1,0,0,1,0,1,0,1,0,0
HAUS8,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ANKLE1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ABHD8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BST2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SLC27A1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PGLS,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NIBAN3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RPL18A,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ARRDC2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AC007192.1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
PIK3R2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IFI30,1,0,1,0,1,0,0,1,0,1,0,1,0,0
RAB3A,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AC008397.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE4C,0,0,1,0,1,0,0,0,0,0,0,1,0,0
IQCN,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JUND,1,0,1,0,1,0,0,1,0,1,0,1,0,0
GDF15,1,0,1,0,1,0,0,1,1,0,1,1,1,1
ELL,1,0,1,0,1,0,0,1,0,1,0,1,0,0
FKBP8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UBA52,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CRLF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KLHL26,1,0,1,0,1,0,0,1,0,1,0,1,0,0
COMP,1,0,0,0,0,0,0,1,0,0,0,1,0,0
COPE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HOMER3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SUGP2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SLC25A42,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NR2C2AP,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TM6SF2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SUGP1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
MAU2,1,0,1,0,1,0,0,1,0,0,0,1,0,0
TSSK6,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NDUFA13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PBX4,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ATP13A1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF101,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF14,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF506,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF682,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZNF737,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ZNF85,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF430,1,0,1,0,1,0,0,1,0,1,0,1,0,0
VN1R81P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZNF431,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF708,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF738,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ZNF493,1,0,1,0,1,0,0,0,0,0,0,1,0,0
ZNF429,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF100,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF492,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ZNF724,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF91,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF675,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF681,1,0,1,0,1,0,0,1,0,1,0,1,0,0
RPSAP58,1,0,1,0,1,0,0,0,0,0,0,0,0,0
AC011503.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZNF254,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AC006504.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
URI1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZNF536,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TSHZ3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC007773.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AC008736.1,1,0,1,0,1,0,0,1,0,0,1,1,1,1
SLC7A9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GPATCH1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
WDR88,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LRP3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PEPD,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GPI,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF302,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AC020910.5,1,0,1,0,0,0,0,1,0,0,0,1,0,0
ZNF181,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF30,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF792,1,0,1,0,1,0,0,1,0,1,0,1,0,0
FXYD5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ATP4A,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HAUS5,1,0,1,0,1,0,0,0,0,0,0,1,0,0
KMT2B,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AD000671.2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
U2AF1L4,1,0,1,0,1,0,0,1,0,0,1,1,0,0
NFKBID,1,0,1,0,1,0,0,1,0,1,0,1,0,0
LRFN3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SYNE4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
AC002116.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CLIP3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
WDR62,1,0,1,0,1,0,0,1,0,1,0,1,0,0
POLR2I,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TBCB,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CAPNS1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF565,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZFP82,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ZNF566,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF260,1,0,1,0,1,0,0,0,0,1,0,0,0,0
ZNF529,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF382,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF461,1,0,1,0,1,0,0,1,0,1,1,1,0,0
ZNF567,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF850,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AC020928.1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ZNF790.AS1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF790,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF345,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF829,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF568,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ZNF420,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC010632.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZNF585A,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF585B,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ZNF383,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF875,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF527,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF569,1,0,0,0,1,0,0,1,0,0,0,1,0,0
ZNF570,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF793,0,0,1,0,1,0,0,0,1,0,0,0,0,0
ZNF540,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF571,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZFP30,1,0,1,0,1,0,0,1,0,0,0,0,0,0
ZNF607,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF573,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AC016582.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DPF1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SPINT2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PPP1R14A,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SPRED3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
EIF3K,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ECH1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CCER2,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ERVK9.11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FBXO17,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FBXO27,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PAK4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LRFN1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ZFP36,0,0,0,0,0,0,0,1,0,0,0,1,0,0
RPS16,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AC005393.1,1,0,1,0,1,0,0,1,0,0,1,1,0,1
DYRK1B,1,0,1,0,1,0,0,1,0,1,0,1,0,0
FBL,0,0,0,0,1,0,0,1,0,0,0,1,0,0
FCGBP,1,0,1,0,1,0,0,0,0,1,0,0,0,0
ZNF546,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF780B,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ZNF780A,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AKT2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AC118344.1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
PLD3,1,0,1,0,1,0,0,0,0,0,0,1,0,0
PRX,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SERTAD1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
BLVRB,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TGFB1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
RPS19,1,0,1,0,1,0,0,0,0,0,0,0,0,0
RABAC1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ATP1A3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ZNF574,1,0,1,0,1,0,0,1,0,1,0,1,0,0
POU2F2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
DEDD2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZNF526,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ERF,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CIC,1,0,1,0,1,0,0,1,0,0,0,1,0,0
PAFAH1B3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PRR19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEGF8,1,0,1,0,1,0,0,1,0,1,0,1,0,0
CNFN,1,0,1,0,1,0,0,1,0,0,0,1,0,0
LIPE,0,0,0,0,0,0,0,1,0,1,0,1,0,0
CEACAMP10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PHLDB3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
PINLYP,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF576,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAUR,1,0,0,0,0,0,0,1,0,0,0,1,0,0
SMG9,1,0,1,0,1,0,0,1,0,1,0,1,0,0
LYPD5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ZNF283,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF404,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC006213.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF45,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF221,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ZNF155,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC006213.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ZNF230,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF222,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF223,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF284,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF224,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF225,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF234,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF226,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF227,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF235,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF233,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF112,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF285,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF229,1,0,1,0,0,0,0,0,0,0,0,1,0,0
ZNF180,1,0,1,0,1,0,0,1,0,1,0,1,0,0
CEACAM22P,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PVR,1,0,1,0,0,0,0,1,0,0,0,0,0,0
BCL3,1,0,0,0,1,0,0,1,0,1,0,1,0,0
APOE,0,0,0,0,1,0,0,0,1,0,0,0,0,0
APOC1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
APOC1P1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RELB,1,0,0,0,0,0,0,1,0,0,1,1,0,0
CLASRP,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF296,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEMIN7.AS1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PPP1R37,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRAPPC6A,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FOSB,0,0,0,0,0,0,0,1,0,0,0,1,0,0
GIPR,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC007191.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
BHMG1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
DMPK,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FOXA3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NOVA2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
CALM3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SLC1A5,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC008622.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARHGAP35,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TMEM160,1,0,1,0,1,0,0,1,0,1,0,1,0,0
BBC3,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CCDC9,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MEIS3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC073548.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BICRA,1,0,1,0,1,0,0,1,0,0,0,1,0,0
EHD2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ELSPBP1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
PLA2G4C,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ZSWIM9,1,0,1,0,1,0,0,0,0,1,0,0,0,0
AC011466.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC011466.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CARD8.AS1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF114,1,0,1,0,1,0,0,1,0,1,0,1,0,0
CCDC114,0,0,1,0,1,0,0,0,0,0,0,0,0,0
EMP3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
TMEM143,0,0,0,0,0,0,0,0,0,0,1,0,0,1
KDELR1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CYTH2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPL18,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SPHK2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SEC1P,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FUT1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
FGF21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PPP1R15A,1,0,1,0,1,0,0,1,0,1,0,1,0,0
NUCB1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FTL,1,0,1,0,1,0,0,0,0,0,0,0,0,0
CGB7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LIN7B,1,0,1,0,1,0,0,1,0,1,0,1,0,0
C19orf73,1,0,1,0,1,0,0,0,0,1,0,1,0,0
PPFIA3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
AC011450.1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
RPL13A,1,0,1,0,1,0,0,0,0,0,0,0,0,0
RPS11,0,0,1,0,1,0,0,0,0,0,0,0,0,0
RRAS,1,0,1,0,1,0,0,0,0,0,0,1,0,0
CPT1C,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PTOV1.AS2,1,0,1,0,1,0,0,1,0,0,0,1,0,0
ZNF473,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC010624.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AC010624.5,1,0,1,0,1,0,0,1,0,0,1,0,0,0
NAPSA,1,0,1,0,1,0,0,1,0,1,0,1,0,0
AC008655.2,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SPIB,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FAM71E1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JOSD2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LRRC4B,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SYT3,1,0,1,0,1,0,0,1,0,1,0,1,0,0
SHANK1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CLEC11A,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C19orf48,1,0,1,0,1,0,0,1,0,1,0,1,0,0
KLK14,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VSIG10L,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AC008750.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPACA6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZNF577,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF649,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF613,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF350,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF615,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF432,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF841,1,0,1,0,1,0,0,1,0,1,0,1,0,0
ZNF616,1,0,1,0,1,0,0,1,0,1,0,1,0,0
